"homework","student_id","points","correct","feedback","justification"
"du02_1","3225","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3231","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3233","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3238","3","false","Výpočet matice je správný, avšak zadání žádá přímo vzorec v závislosti na x₁, x₂, y₁, y₂. Tento závěrečný rozvoj doplňte.","The correct matrix is computed, but the requested explicit coordinate formula is omitted."
"du02_1","3240","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3241","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3242","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3245","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3248","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3250","3","false","Koeficientní matice je správná. V závěrečném předpisu jsou ale promíchány složky prvního a druhého vektoru. Přepište výraz jako xᵀAy se složkami x v prvním argumentu a y ve druhém.","The correct coefficient matrix is found, but the final formula mixes the components of the two input vectors, so it does not correctly state the bilinear form."
"du02_1","3253","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3256","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3259","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3260","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3261","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3264","3","false","Správně jste získal(a) maticový zápis. Pro úplnost ještě rozepište násobení tak, aby výsledkem byl explicitní vzorec v x₁, x₂, y₁, y₂.","The correct matrix form is obtained, but the scalar product is not expanded into the requested coordinate formula."
"du02_1","3265","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3266","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3268","3.5","false","Postup je správný. V posledním členu výsledku však chybí složka prvního vektoru: má být 10x₂y₂, nikoli 10y₁y₂.","The derivation is correct, but the last monomial is transcribed as y1y2 rather than x2y2."
"du02_1","3269","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3271","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3272","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3273","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3275","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3277","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3281","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3283","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3284","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3294","3","false","Matice skalárního součinu je určena správně. Ještě z ní napište explicitní předpis pro ⟨(x₁,x₂)ᵀ,(y₁,y₂)ᵀ⟩.","The correct Gram matrix is given, but the explicit formula requested in the problem is not written out."
"du02_1","3295","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3297","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3299","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3300","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
"du02_1","3301","4","true","Řešení je správné a úplné. Správně využíváte ortonormalitu báze B, určujete souřadnice obou vektorů v této bázi a dostáváte výsledný předpis 53x₁y₁ − 23x₁y₂ − 23x₂y₁ + 10x₂y₂.","The solution correctly expresses both vectors in the orthonormal basis B and obtains the scalar product 53x1y1 - 23x1y2 - 23x2y1 + 10x2y2, with a sound derivation."
